ward_num,shapeName,mean_HII,ndvi_green_fraction,ghsl_informal,population,hii_norm,informal_norm,green_deficit_norm,pop_norm,hii_rank,informal_rank,green_deficit_rank,Score_A,Score_B,Score_C,rank_A,rank_B,rank_C,cooling_score,Cooling_Priority_Tier,healthcare_dist_km,urgent_flag
03,Ward No-03,3.6178109761825614,0.1303537992241212,34537.57154311249,34006.82857761757,0.6374994556279684,0.1143547599943611,0.7841636669504884,0.0658948284467144,0.8369565217391305,0.1521739130434782,0.5869565217391305,0.520108695652174,0.6032608695652174,0.4320652173913043,48,30,61,0.5471014492753624,Moderate,1.970695388737564,False
36,Ward No-36,2.835963145817925,0.123761142684864,49509.1149768754,63057.7423181272,0.4144406201655369,0.1862923788339923,0.7956146370128576,0.1609185970671631,0.5760869565217391,0.3695652173913043,0.6086956521739131,0.5129347826086956,0.532608695652174,0.4809782608695652,49,43,50,0.5760869565217391,High,1.8955288228945968,False
41,Ward No-41,2.847667908401008,0.260518260730735,70828.15781668745,106115.27413270235,0.4177799537413929,0.2887294578580291,0.5580773627389529,0.301757159911074,0.5869565217391305,0.5869565217391305,0.3369565217391304,0.4985869565217392,0.5244565217391305,0.5244565217391305,50,47,45,0.5579710144927537,Moderate,1.4198029125218534,False
48,Ward No-48 (Part),3.8771556655801778,0.1918034906149639,34878.733194708715,107173.39158504712,0.7114897158214621,0.1159940269786776,0.6774299743535338,0.3052181976210398,0.9130434782608696,0.1630434782608695,0.4347826086956521,0.4985869565217391,0.6059782608695652,0.4184782608695652,51,29,63,0.7028985507246377,Very High,2.197639581952276,False
83,Ward No-83,3.015272640428492,0.1316231655601397,36922.91407832992,25330.02808448941,0.4655970799034077,0.1258162277354531,0.7819588689566337,0.0375135427567194,0.6847826086956522,0.1847826086956521,0.5760869565217391,0.4770652173913043,0.532608695652174,0.4076086956521739,52,43,66,0.463768115942029,Low,2.2450292659506523,False
79,Ward No-79,2.09796796950434,0.0644965692034375,55385.763409762265,24742.952790563253,0.2038928150656284,0.2145294204516366,0.8985529370219418,0.0355932552438681,0.2282608695652173,0.4239130434782608,0.7608695652173914,0.466304347826087,0.4103260869565217,0.4592391304347826,53,69,58,0.3695652173913044,Very Low,0.7547362841723668,False
21,Ward No-21,2.763523046131747,0.1113346358866745,41011.83144512728,63671.58888489966,0.3937736775083637,0.1454632988808418,0.8171985852253231,0.1629264517821804,0.5108695652173914,0.2391304347826087,0.6630434782608695,0.466304347826087,0.4809782608695652,0.4130434782608695,53,56,64,0.5797101449275361,High,3.32505948398662,False
51,Ward No-51 (part),2.1860802360433453,0.1666681412857494,67350.76416736173,70887.10791099399,0.2290309798092455,0.272020731733212,0.7210882676321433,0.1865279748370626,0.2717391304347826,0.5652173913043478,0.5108695652173914,0.4447826086956521,0.4048913043478261,0.4782608695652173,55,70,51,0.4673913043478261,Low,0.8913917416559105,False
12,Ward No-12,2.434144414526736,0.2047192294132226,66649.50759468084,107555.72348046392,0.299802944152542,0.268651224223349,0.6549962653575383,0.3064687819534576,0.358695652173913,0.5543478260869565,0.4239130434782608,0.441195652173913,0.4239130434782608,0.4728260869565217,56,68,53,0.5181159420289855,Moderate,1.7131662286151872,False
34,Ward No-34,2.7646746862355536,0.3636596482629562,76753.64054107314,57101.676612046176,0.3941022369676987,0.3172011461347629,0.3789281936915725,0.1414366690769386,0.5217391304347826,0.6521739130434783,0.1630434782608695,0.441195652173913,0.4646739130434782,0.4972826086956522,56,58,48,0.3840579710144927,Low,0.7549851811828796,False
11,Ward No-11,2.588168589349415,0.2422410864920173,62884.25847293989,64100.312277281526,0.3437455781724965,0.2505593650002563,0.5898234993359381,0.1643287798742934,0.4456521739130434,0.5108695652173914,0.3695652173913043,0.437608695652174,0.4429347826086957,0.4592391304347826,58,65,58,0.4673913043478261,Low,1.3065562877274874,False
